Znaleziono 2894 plików .py

Plik                                                            LOC   SLOC   Comm  Blank
/tmp/django/django/core/files/uploadedfile.py                   152     89     34     29
/tmp/django/django/core/files/uploadhandler.py                  253    119     88     46
/tmp/django/django/core/files/utils.py                           77     53     10     14
/tmp/django/django/core/handlers/asgi.py                        364    260     68     36
/tmp/django/django/core/handlers/base.py                        375    268     69     38
/tmp/django/django/core/handlers/exception.py                   187    141     20     26
/tmp/django/django/core/handlers/wsgi.py                        207    129     41     37
/tmp/django/django/core/mail/__init__.py                        280    210     39     31
/tmp/django/django/core/mail/backends/__init__.py                 1      0      1      0
/tmp/django/django/core/mail/backends/base.py                    62     20     27     15
/tmp/django/django/core/mail/backends/console.py                 45     35      4      6
/tmp/django/django/core/mail/backends/dummy.py                   10      4      3      3
/tmp/django/django/core/mail/backends/filebased.py               66     52      6      8
/tmp/django/django/core/mail/backends/locmem.py                  33     15     10      8
/tmp/django/django/core/mail/backends/smtp.py                   193    139     37     17
/tmp/django/django/core/mail/message.py                         643    454    121     68
/tmp/django/django/core/mail/utils.py                            22     10      5      7
/tmp/django/django/core/management/__init__.py                  443    277    115     51
/tmp/django/django/core/management/base.py                      713    442    171    100
/tmp/django/django/core/management/color.py                     120     62     33     25
/tmp/django/django/core/management/commands/check.py             88     79      1      8
...ango/django/core/management/commands/compilemessages.py      195    160      9     26
...ngo/django/core/management/commands/createcachetable.py      131    117      2     12
/tmp/django/django/core/management/commands/dbshell.py           49     39      4      6
.../django/django/core/management/commands/diffsettings.py       92     77      4     11
/tmp/django/django/core/management/commands/dumpdata.py         286    251     14     21
/tmp/django/django/core/management/commands/flush.py             91     71      8     12
/tmp/django/django/core/management/commands/inspectdb.py        421    349     31     41
/tmp/django/django/core/management/commands/loaddata.py         433    349     35     49
.../django/django/core/management/commands/makemessages.py      778    624     81     73
...jango/django/core/management/commands/makemigrations.py      518    434     56     28
/tmp/django/django/core/management/commands/migrate.py          511    449     32     30
...go/django/core/management/commands/optimizemigration.py      129    111      7     11
/tmp/django/django/core/management/commands/runserver.py        202    167     14     21
...django/django/core/management/commands/sendtestemail.py       46     38      0      8
/tmp/django/django/core/management/commands/shell.py            283    203     39     41
...jango/django/core/management/commands/showmigrations.py      177    142     20     15
/tmp/django/django/core/management/commands/sqlflush.py          30     25      0      5
/tmp/django/django/core/management/commands/sqlmigrate.py        83     62     11     10
...ngo/django/core/management/commands/sqlsequencereset.py       32     27      0      5
...ngo/django/core/management/commands/squashmigrations.py      253    220     14     19
/tmp/django/django/core/management/commands/startapp.py          14     11      0      3
.../django/django/core/management/commands/startproject.py       20     14      1      5
/tmp/django/django/core/management/commands/test.py              66     50      6     10
/tmp/django/django/core/management/commands/testserver.py        65     52      5      8
/tmp/django/django/core/management/sql.py                        59     47      5      7
/tmp/django/django/core/management/templates.py                 404    317     47     40
/tmp/django/django/core/management/utils.py                     181    112     40     29
/tmp/django/django/core/paginator.py                            452    317     60     75
/tmp/django/django/core/serializers/__init__.py                 255    135     72     48
/tmp/django/django/core/serializers/base.py                     416    271     83     62
/tmp/django/django/core/serializers/json.py                     113     83     13     17
/tmp/django/django/core/serializers/jsonl.py                     68     47      7     14
/tmp/django/django/core/serializers/python.py                   236    175     23     38
/tmp/django/django/core/serializers/pyyaml.py                    88     51     17     20
/tmp/django/django/core/serializers/xml_serializer.py           560    397     87     76
/tmp/django/django/core/servers/basehttp.py                     277    177     55     45
/tmp/django/django/core/signals.py                                6      5      0      1
/tmp/django/django/core/signing.py                              278    153     67     58
/tmp/django/django/core/validators.py                           677    534     37    106
/tmp/django/django/core/wsgi.py                                  13      5      5      3
/tmp/django/django/db/__init__.py                                63     47      4     12
/tmp/django/django/db/backends/base/base.py                     789    471    206    112
/tmp/django/django/db/backends/base/client.py                    31     20      4      7
/tmp/django/django/db/backends/base/creation.py                 422    251    122     49
/tmp/django/django/db/backends/base/features.py                 466    202    162    102
/tmp/django/django/db/backends/base/introspection.py            228    122     76     30
/tmp/django/django/db/backends/base/operations.py               888    457    313    118
/tmp/django/django/db/backends/base/schema.py                  2086   1639    316    131
/tmp/django/django/db/backends/base/validation.py                32     23      5      4
/tmp/django/django/db/backends/ddl_references.py                270    179     33     58
/tmp/django/django/db/backends/dummy/base.py                     76     46     12     18
/tmp/django/django/db/backends/dummy/features.py                  6      4      0      2
/tmp/django/django/db/backends/mysql/base.py                    441    293    101     47
/tmp/django/django/db/backends/mysql/client.py                   72     56     10      6
